regime_id,world_id,true_margin,proposal_noise,proposal_margin_estimate,adoption_threshold,research_cost,gross_descendant_gain,project_success,oracle_adopt,learned_adopt,realized_project_value,oracle_value,learned_value,frontier_value,safe_retention_burden,frontier_retention_burden,safe_operating_frontier,frontier_operating_frontier,safe_bridge_capability,frontier_bridge_capability,cash_feasible,structural_valid,record_hash
adversarial_margin,56,-0.027008117603021155,-0.052595069782018181,-0.07960318738503934,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,8ddeaeacbe1c6b49bde6e88c8038a72e86d4b600810e5068f363af7d36cd2c2f
adversarial_margin,57,-0.027008117603021155,-0.0022273305565542979,-0.029235448159575454,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,647280dd06717f0118b6de94c0589e7500f3f3f176c99f91a6af1e75dd64c216
adversarial_margin,58,-0.027008117603021155,-0.0093995515371243007,-0.036407669140145454,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,ca35ff9ce05bb39f9e507eb13a5905ad48c3ebd01201cbf6a8d4eb30374494da
adversarial_margin,59,-0.027008117603021155,0.01312431991415898,-0.013883797688862175,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,1f45d3c961bed614d3f86c038078224f73ef79b3d76aab69bf931b36615e2c3f
adversarial_margin,60,-0.027008117603021155,-0.01968496906448202,-0.046693086667503172,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,ed5f1d9b687ffe995f98422d6a9f45ce678bb9cdbc9ff9f3e30d75a58d883b5c
adversarial_margin,61,-0.027008117603021155,0.017002452115179784,-0.010005665487841372,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,c85204c99fd4fc58f7f1cabfe13ee157c256fbac97f54fa8bc6c96c224337d1a
adversarial_margin,62,-0.027008117603021155,-0.0070430244765667272,-0.034051142079587884,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,2988a6c8ac5a657ee2b282b9cfc9ab4c05f7d924abb9e4176d78d6d61f11fc04
adversarial_margin,63,-0.027008117603021155,-0.014815466617056976,-0.041823584220078133,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,2e22e789cb6e4a09bae5b0a815a42fdd09290441348257797f169cadd8eaae65
adversarial_margin,64,-0.027008117603021155,-0.0011849527752872291,-0.028193070378308385,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,7d29172e8ad87abe522d000575766789183a3b937d7b8b5889846d4f27353f2c
adversarial_margin,65,-0.027008117603021155,0.029971993549136187,0.0029638759461150313,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,6b6d2e1fe91ee24356f762d74fc974163438c2efc97ec310b220ea1794e4255c
adversarial_margin,66,-0.027008117603021155,0.017971009528725709,-0.0090371080742954468,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,7963ae4c4583b69d8791d8d65f858fe48d58a647704cb2685f63fcba1689e68f
adversarial_margin,67,-0.027008117603021155,0.0083956609762158331,-0.018612456626805322,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,e7b989a49322a563ca7c76186cfdd9947fab8b98689e49d50ecf75f2b5f64b28
adversarial_margin,68,-0.027008117603021155,-0.012019760035273875,-0.03902787763829503,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,3e8075d069b5869888be0e23d8cc85d003c6efe83e8aaeb0322424a763e52ffa
adversarial_margin,69,-0.027008117603021155,-0.022870659588001861,-0.049878777191023016,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,cc1eaed6e2bacb85ddc44c6c811c616ed4971535df0fabdb5bf24ae24567bf11
adversarial_margin,70,-0.027008117603021155,-0.014815768395781297,-0.041823885998802449,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,60ee1e625e8c617c1e9e998faf6b27e767a9622f5c0febba2f88e4f9c9055f31
adversarial_margin,71,-0.027008117603021155,-0.0030437785498937183,-0.030051896152914873,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,f65661d2655f04eb23560a2dff03fb987e282856d6803d43fa77d5b1f36918c8
adversarial_margin,72,-0.027008117603021155,0.014337043365192885,-0.01267107423782827,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,a07bffccb6f4c96c716aa7e2b1b759ec6bf95a099992a4681cfa104b41cf7b8d
adversarial_margin,73,-0.027008117603021155,-0.011759733944242472,-0.038767851547263629,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,da1122b42b7f583c77404308b92ea7c48373b892a0dd781deac2cfdcc1e0d3be
adversarial_margin,74,-0.027008117603021155,0.0011211265784518531,-0.025886991024569303,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,d6313585047a4636e7a4c172b8af3413836920bc3bea8dd5602d02a457bd822d
adversarial_margin,75,-0.027008117603021155,-0.018970696364106573,-0.045978813967127732,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,d0ae25e2c5b991ae09711ff58e787c23bd5b696d914c238bf708a38b266e50e7
adversarial_margin,76,-0.027008117603021155,-0.01017705321168736,-0.037185170814708512,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,e94b0e87fe76d3f7686982fe0d5107c66c5b45d192eeb13d43231f2aba12ac6e
adversarial_margin,77,-0.027008117603021155,0.012143104470492893,-0.014865013132528263,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,895cc73ebd5d40b0711a469384bf33086b62cf116030ae2ff0f743931bb3180d
adversarial_margin,78,-0.027008117603021155,0.0039309731002731847,-0.023077144502747969,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,b326f9912bfe575b9077955e76a084afe6e6fc71100e4b88b3591fb8005e5114
adversarial_margin,79,-0.027008117603021155,0.021332981949493457,-0.0056751356535276985,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,611170e6a0df851dca0b95478348b4d99c8cfc691b97db922ac052781c09f0c7
adversarial_margin,80,-0.027008117603021155,1.2767408124793409e-05,-0.026995350194896361,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,a35450ddc997458c74603ccc1593c81c60dbc89f5d7b4e7e2d81e6ca2b035a49
adversarial_margin,81,-0.027008117603021155,0.011135144214694142,-0.015872973388327015,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,d5f20b1b0f7ca67fa4f3cbf84e85b837e224bbb59c060ffc3ba7d86130d3b51c
adversarial_margin,82,-0.027008117603021155,0.014703116340968145,-0.012305001262053011,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,d2fc97a9aba5aee709503c4cfe2adf721fedc4f38fee424472a6c150ec255313
adversarial_margin,83,-0.027008117603021155,0.0017498284463384284,-0.025258289156682726,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,83ced0dc4163efd2255e7dfb79b3dd1ded72052e30672309b473ee8fffc41aca
adversarial_margin,84,-0.027008117603021155,0.0074186524278364273,-0.019589465175184728,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,b7fab299518dc5a8d23bf9812cfb58ed3d97bd8a7e36eb894c74f27b32be1333
adversarial_margin,85,-0.027008117603021155,0.0091315034267014338,-0.017876614176319722,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,8565c775e1b3ca8a169104b48cb2e5461ce396a41eea8cb7ba90130669a4bbd1
adversarial_margin,86,-0.027008117603021155,0.014877118434808254,-0.012130999168212902,0.027008117603021155,0.054016235206042311,0.030930756090406509,false,false,false,-0.054016235206042311,0,0,0,3,3,1,1,true,false,true,true,c28f59196ba2da3cbca902244afd8460af3f5c6706e1e4e25567b84dcf32a6d9
adversarial_margin,87,-0.027008117603021155,0.028398291060393474,0.0013901734573723186,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,5557a8e6ccd1f0ff1c77d9a3fb9873b0f0c88c05ff9df9189684591a743a85bb
adversarial_margin,88,-0.027008117603021155,0.014368237488384427,-0.012639880114636728,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,fbc57b3f9edcc38c74836f017d6d0beb8e97e457956333754f625844f7a8efa6
adversarial_margin,89,-0.027008117603021155,-0.038208588085296966,-0.065216705688318125,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,e17afa2ef7e51fd23e54ddb9eeeeed97be34b94da3ef1ceaa76032eb500a4318
adversarial_margin,90,-0.027008117603021155,0.0027693349074902887,-0.024238782695530866,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,e43e82f116b11fac3326a8dc1397511461fa311afc23c26f96ed058b99d390bc
adversarial_margin,91,-0.027008117603021155,0.013260299007459574,-0.013747818595561581,0.027008117603021155,0.054016235206042311,0.030930756090406509,true,false,false,-0.023394786676539867,0,0,0,3,3,1,1,true,false,true,true,656f49194d1951cf8251612d1380678cb50886f6ad6e8d78a459f186c82e8def
