family,requirement_count,strategy_count,algorithm_id,algorithm,registered_n,median_par2_seconds,q25_par2_seconds,q75_par2_seconds,trace_join_key
structured,32,192,cardinality_greedy,Cardinality greedy,32,0.69716075,0.52060947925,0.91686421875,structured|N192-R32|cardinality_greedy|primary
structured,32,192,declared_source_order,Declared source order,32,4.6481601875,4.13472609325,5.33778839575,structured|N192-R32|declared_source_order|primary
structured,32,192,heaviest_safe_first,Heaviest safe first,32,4.5780394995,3.811669302,5.4473277495,structured|N192-R32|heaviest_safe_first|primary
structured,32,192,jump_highs_tagged_cover,HiGHS MIP,32,17.909353937,14.27514168775,20.23398954175,structured|N192-R32|jump_highs_tagged_cover|primary
structured,32,192,lightest_safe_first,Lightest safe first,32,4.459396375000001,3.99195788525,5.30039846875,structured|N192-R32|lightest_safe_first|primary
structured,32,192,maximum_immediate_burden_release,Maximum immediate release,32,4.886371542,4.36547141675,5.639501771,structured|N192-R32|maximum_immediate_burden_release|primary
structured,32,192,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,32,4.6588902085,3.845867146,5.3110757505,structured|N192-R32|minimum_unique_carrier_exposure|primary
structured,32,192,multistart_random_rechecked_deletion_32,32-start random deletion,32,1800.0,137.229349896,1800.0,structured|N192-R32|multistart_random_rechecked_deletion_32|primary
structured,32,192,random_order_rechecked_deletion,Random-order deletion,32,4.325857396,3.97125582275,5.522893177,structured|N192-R32|random_order_rechecked_deletion|primary
structured,32,192,weighted_greedy,Weighted greedy,32,0.678128375,0.50070093725,0.9148224375,structured|N192-R32|weighted_greedy|primary
structured,32,192,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,32,0.693415396,0.541483833,1.02088544825,structured|N192-R32|weighted_greedy_reverse_delete|primary
structured,64,64,cardinality_greedy,Cardinality greedy,32,0.6739961875,0.42106976025,0.9027507395000001,structured|N64-R64|cardinality_greedy|primary
structured,64,64,declared_source_order,Declared source order,32,0.945586229,0.85230160375,1.25306422925,structured|N64-R64|declared_source_order|primary
structured,64,64,heaviest_safe_first,Heaviest safe first,32,1.0843191665,0.76845627075,1.196743834,structured|N64-R64|heaviest_safe_first|primary
structured,64,64,jump_highs_tagged_cover,HiGHS MIP,32,7.69077375,5.6822823645,8.811793708,structured|N64-R64|jump_highs_tagged_cover|primary
structured,64,64,lightest_safe_first,Lightest safe first,32,1.0215554999999998,0.86252740575,1.2636698855000001,structured|N64-R64|lightest_safe_first|primary
structured,64,64,maximum_immediate_burden_release,Maximum immediate release,32,0.917042083,0.75580991675,1.12790426075,structured|N64-R64|maximum_immediate_burden_release|primary
structured,64,64,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,32,0.9924305204999999,0.75128781275,1.3768601145000001,structured|N64-R64|minimum_unique_carrier_exposure|primary
structured,64,64,multistart_random_rechecked_deletion_32,32-start random deletion,32,8.513640354,6.220885386,9.96158786475,structured|N64-R64|multistart_random_rechecked_deletion_32|primary
structured,64,64,random_order_rechecked_deletion,Random-order deletion,32,1.119076875,0.88011794775,1.3146835105,structured|N64-R64|random_order_rechecked_deletion|primary
structured,64,64,weighted_greedy,Weighted greedy,32,0.7784936875,0.66289991675,0.9959450519999999,structured|N64-R64|weighted_greedy|primary
structured,64,64,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,32,0.70659975,0.53867126,0.92606978125,structured|N64-R64|weighted_greedy_reverse_delete|primary
structured,64,192,cardinality_greedy,Cardinality greedy,32,0.76422075,0.6623898127500001,1.0216639375,structured|N192-R64|cardinality_greedy|primary
structured,64,192,declared_source_order,Declared source order,32,6.302693937500001,5.58843454175,7.4043584895,structured|N192-R64|declared_source_order|primary
structured,64,192,heaviest_safe_first,Heaviest safe first,32,6.481871396,5.879407093999999,7.60105348975,structured|N192-R64|heaviest_safe_first|primary
structured,64,192,jump_highs_tagged_cover,HiGHS MIP,32,19.4690593955,16.542359677500002,22.5113533545,structured|N192-R64|jump_highs_tagged_cover|primary
structured,64,192,lightest_safe_first,Lightest safe first,32,6.270423833,5.235009979,7.12672788575,structured|N192-R64|lightest_safe_first|primary
structured,64,192,maximum_immediate_burden_release,Maximum immediate release,32,6.191894145999999,5.5063009375,7.285918082999999,structured|N192-R64|maximum_immediate_burden_release|primary
structured,64,192,minimum_unique_carrier_exposure,Minimum unique-carrier exposure,32,5.9734575415,5.34687466625,7.1166440625,structured|N192-R64|minimum_unique_carrier_exposure|primary
structured,64,192,multistart_random_rechecked_deletion_32,32-start random deletion,32,183.082721375,157.96302387475,213.45982163525,structured|N192-R64|multistart_random_rechecked_deletion_32|primary
structured,64,192,random_order_rechecked_deletion,Random-order deletion,32,6.3626617495,5.8987690522500005,7.4104212605,structured|N192-R64|random_order_rechecked_deletion|primary
structured,64,192,weighted_greedy,Weighted greedy,32,0.8325996250000001,0.60863048975,1.01714769825,structured|N192-R64|weighted_greedy|primary
structured,64,192,weighted_greedy_reverse_delete,Weighted greedy + reverse deletion,32,0.903148208,0.777174813,1.05247896875,structured|N192-R64|weighted_greedy_reverse_delete|primary
