trial_id,strategy_id,belief,profile_value,in_source,is_candidate,is_inactive
6,descendant_2,2,39//4,false,true,false
6,descendant_2,3,10//1,false,true,false
7,inactive,1,0//1,true,false,true
7,inactive,2,0//1,true,false,true
7,inactive,3,0//1,true,false,true
7,base_1,1,23//4,true,false,false
7,base_1,2,7//4,true,false,false
7,base_1,3,2//1,true,false,false
7,base_2,1,2//1,true,false,false
7,base_2,2,23//4,true,false,false
7,base_2,3,9//4,true,false,false
7,base_3,1,2//1,true,false,false
7,base_3,2,2//1,true,false,false
7,base_3,3,6//1,true,false,false
7,frontier_addition,1,31//4,true,false,false
7,frontier_addition,2,3//4,true,false,false
7,frontier_addition,3,3//4,true,false,false
7,closure_carrier,1,3//4,true,false,false
7,closure_carrier,2,1//1,true,false,false
7,closure_carrier,3,1//1,true,false,false
7,descendant_1,1,43//4,false,true,false
7,descendant_1,2,35//4,false,true,false
7,descendant_1,3,8//1,false,true,false
7,descendant_2,1,55//4,false,true,false
7,descendant_2,2,47//4,false,true,false
7,descendant_2,3,10//1,false,true,false
8,inactive,1,0//1,true,false,true
8,inactive,2,0//1,true,false,true
8,inactive,3,0//1,true,false,true
8,base_1,1,15//4,true,false,false
8,base_1,2,17//4,true,false,false
8,base_1,3,15//4,true,false,false
8,base_2,1,9//4,true,false,false
8,base_2,2,9//4,true,false,false
8,base_2,3,9//4,true,false,false
8,base_3,1,1//1,true,false,false
8,base_3,2,3//4,true,false,false
8,base_3,3,1//1,true,false,false
8,frontier_addition,1,3//1,true,false,false
8,frontier_addition,2,19//4,true,false,false
8,frontier_addition,3,11//4,true,false,false
8,closure_carrier,1,1//1,true,false,false
8,closure_carrier,2,3//4,true,false,false
8,closure_carrier,3,3//4,true,false,false
8,descendant_1,1,23//4,false,true,false
8,descendant_1,2,31//4,false,true,false
8,descendant_1,3,19//4,false,true,false
8,descendant_2,1,31//4,false,true,false
8,descendant_2,2,43//4,false,true,false
8,descendant_2,3,27//4,false,true,false
9,inactive,1,0//1,true,false,true
9,inactive,2,0//1,true,false,true
9,inactive,3,0//1,true,false,true
9,base_1,1,17//4,true,false,false
9,base_1,2,17//4,true,false,false
9,base_1,3,17//4,true,false,false
9,base_2,1,2//1,true,false,false
9,base_2,2,9//4,true,false,false
9,base_2,3,2//1,true,false,false
9,base_3,1,5//4,true,false,false
9,base_3,2,1//1,true,false,false
9,base_3,3,1//1,true,false,false
9,frontier_addition,1,11//4,true,false,false
9,frontier_addition,2,3//1,true,false,false
9,frontier_addition,3,21//4,true,false,false
9,closure_carrier,1,5//4,true,false,false
9,closure_carrier,2,5//4,true,false,false
9,closure_carrier,3,5//4,true,false,false
9,descendant_1,1,29//4,false,true,false
9,descendant_1,2,21//4,false,true,false
9,descendant_1,3,25//4,false,true,false
9,descendant_2,1,37//4,false,true,false
9,descendant_2,2,25//4,false,true,false
9,descendant_2,3,33//4,false,true,false
10,inactive,1,0//1,true,false,true
10,inactive,2,0//1,true,false,true
10,inactive,3,0//1,true,false,true
10,base_1,1,25//4,true,false,false
10,base_1,2,7//4,true,false,false
10,base_1,3,2//1,true,false,false
10,base_2,1,2//1,true,false,false
10,base_2,2,6//1,true,false,false
10,base_2,3,9//4,true,false,false
10,base_3,1,7//4,true,false,false
10,base_3,2,7//4,true,false,false
10,base_3,3,6//1,true,false,false
10,frontier_addition,1,31//4,true,false,false
10,frontier_addition,2,1//1,true,false,false
10,frontier_addition,3,5//4,true,false,false
10,closure_carrier,1,5//4,true,false,false
10,closure_carrier,2,1//1,true,false,false
10,closure_carrier,3,1//1,true,false,false
10,descendant_1,1,35//4,false,true,false
10,descendant_1,2,7//1,false,true,false
10,descendant_1,3,8//1,false,true,false
10,descendant_2,1,43//4,false,true,false
10,descendant_2,2,10//1,false,true,false
10,descendant_2,3,9//1,false,true,false
11,inactive,1,0//1,true,false,true
11,inactive,2,0//1,true,false,true
11,inactive,3,0//1,true,false,true
11,base_1,1,15//4,true,false,false
11,base_1,2,15//4,true,false,false
11,base_1,3,15//4,true,false,false
11,base_2,1,2//1,true,false,false
11,base_2,2,2//1,true,false,false
11,base_2,3,7//4,true,false,false
11,base_3,1,3//4,true,false,false
11,base_3,2,3//4,true,false,false
11,base_3,3,1//1,true,false,false
11,frontier_addition,1,13//4,true,false,false
11,frontier_addition,2,21//4,true,false,false
11,frontier_addition,3,3//1,true,false,false
11,closure_carrier,1,1//1,true,false,false
11,closure_carrier,2,1//1,true,false,false
11,closure_carrier,3,1//1,true,false,false
11,descendant_1,1,23//4,false,true,false
11,descendant_1,2,33//4,false,true,false
11,descendant_1,3,19//4,false,true,false
11,descendant_2,1,27//4,false,true,false
11,descendant_2,2,45//4,false,true,false
11,descendant_2,3,27//4,false,true,false
12,inactive,1,0//1,true,false,true
12,inactive,2,0//1,true,false,true
12,inactive,3,0//1,true,false,true
12,base_1,1,17//4,true,false,false
12,base_1,2,15//4,true,false,false
12,base_1,3,4//1,true,false,false
12,base_2,1,9//4,true,false,false
12,base_2,2,7//4,true,false,false
12,base_2,3,7//4,true,false,false
12,base_3,1,5//4,true,false,false
12,base_3,2,5//4,true,false,false
12,base_3,3,1//1,true,false,false
12,frontier_addition,1,5//1,true,false,false
12,frontier_addition,2,11//4,true,false,false
12,frontier_addition,3,11//4,true,false,false
12,closure_carrier,1,1//1,true,false,false
12,closure_carrier,2,3//4,true,false,false
12,closure_carrier,3,1//1,true,false,false
12,descendant_1,1,8//1,false,true,false
12,descendant_1,2,19//4,false,true,false
12,descendant_1,3,6//1,false,true,false
12,descendant_2,1,10//1,false,true,false
12,descendant_2,2,27//4,false,true,false
12,descendant_2,3,9//1,false,true,false
13,inactive,1,0//1,true,false,true
13,inactive,2,0//1,true,false,true
13,inactive,3,0//1,true,false,true
13,base_1,1,15//4,true,false,false
13,base_1,2,17//4,true,false,false
13,base_1,3,17//4,true,false,false
13,base_2,1,9//4,true,false,false
13,base_2,2,7//4,true,false,false
13,base_2,3,9//4,true,false,false
13,base_3,1,5//4,true,false,false
13,base_3,2,5//4,true,false,false
13,base_3,3,5//4,true,false,false
13,frontier_addition,1,5//1,true,false,false
13,frontier_addition,2,3//1,true,false,false
13,frontier_addition,3,3//1,true,false,false
13,closure_carrier,1,5//4,true,false,false
13,closure_carrier,2,1//1,true,false,false
13,closure_carrier,3,3//4,true,false,false
13,descendant_1,1,8//1,false,true,false
13,descendant_1,2,25//4,false,true,false
13,descendant_1,3,21//4,false,true,false
13,descendant_2,1,9//1,false,true,false
13,descendant_2,2,33//4,false,true,false
13,descendant_2,3,29//4,false,true,false
14,inactive,1,0//1,true,false,true
14,inactive,2,0//1,true,false,true
14,inactive,3,0//1,true,false,true
14,base_1,1,6//1,true,false,false
14,base_1,2,7//4,true,false,false
14,base_1,3,7//4,true,false,false
14,base_2,1,7//4,true,false,false
14,base_2,2,6//1,true,false,false
14,base_2,3,9//4,true,false,false
14,base_3,1,2//1,true,false,false
14,base_3,2,9//4,true,false,false
14,base_3,3,25//4,true,false,false
14,frontier_addition,1,1//1,true,false,false
14,frontier_addition,2,31//4,true,false,false
14,frontier_addition,3,5//4,true,false,false
14,closure_carrier,1,5//4,true,false,false
14,closure_carrier,2,5//4,true,false,false
14,closure_carrier,3,1//1,true,false,false
14,descendant_1,1,7//1,false,true,false
14,descendant_1,2,39//4,false,true,false
14,descendant_1,3,29//4,false,true,false
14,descendant_2,1,10//1,false,true,false
14,descendant_2,2,51//4,false,true,false
14,descendant_2,3,37//4,false,true,false
15,inactive,1,0//1,true,false,true
15,inactive,2,0//1,true,false,true
15,inactive,3,0//1,true,false,true
15,base_1,1,17//4,true,false,false
15,base_1,2,15//4,true,false,false
15,base_1,3,15//4,true,false,false
15,base_2,1,9//4,true,false,false
15,base_2,2,2//1,true,false,false
15,base_2,3,7//4,true,false,false
15,base_3,1,5//4,true,false,false
15,base_3,2,5//4,true,false,false
15,base_3,3,5//4,true,false,false
15,frontier_addition,1,11//4,true,false,false
15,frontier_addition,2,13//4,true,false,false
15,frontier_addition,3,19//4,true,false,false
15,closure_carrier,1,5//4,true,false,false
15,closure_carrier,2,1//1,true,false,false
15,closure_carrier,3,1//1,true,false,false
15,descendant_1,1,29//4,false,true,false
15,descendant_1,2,27//4,false,true,false
15,descendant_1,3,27//4,false,true,false
15,descendant_2,1,37//4,false,true,false
15,descendant_2,2,31//4,false,true,false
15,descendant_2,3,35//4,false,true,false
16,inactive,1,0//1,true,false,true
16,inactive,2,0//1,true,false,true
16,inactive,3,0//1,true,false,true
16,base_1,1,25//4,true,false,false
16,base_1,2,2//1,true,false,false
16,base_1,3,9//4,true,false,false
16,base_2,1,2//1,true,false,false
16,base_2,2,25//4,true,false,false
16,base_2,3,7//4,true,false,false
16,base_3,1,9//4,true,false,false
16,base_3,2,7//4,true,false,false
16,base_3,3,25//4,true,false,false
16,frontier_addition,1,33//4,true,false,false
16,frontier_addition,2,3//4,true,false,false
16,frontier_addition,3,3//4,true,false,false
16,closure_carrier,1,5//4,true,false,false
16,closure_carrier,2,1//1,true,false,false
16,closure_carrier,3,1//1,true,false,false
16,descendant_1,1,37//4,false,true,false
16,descendant_1,2,37//4,false,true,false
16,descendant_1,3,33//4,false,true,false
16,descendant_2,1,49//4,false,true,false
16,descendant_2,2,45//4,false,true,false
16,descendant_2,3,45//4,false,true,false
17,inactive,1,0//1,true,false,true
17,inactive,2,0//1,true,false,true
17,inactive,3,0//1,true,false,true
17,base_1,1,23//4,true,false,false
17,base_1,2,9//4,true,false,false
17,base_1,3,2//1,true,false,false
17,base_2,1,9//4,true,false,false
17,base_2,2,6//1,true,false,false
17,base_2,3,2//1,true,false,false
17,base_3,1,2//1,true,false,false
17,base_3,2,2//1,true,false,false
17,base_3,3,25//4,true,false,false
17,frontier_addition,1,3//4,true,false,false
17,frontier_addition,2,31//4,true,false,false
17,frontier_addition,3,1//1,true,false,false
17,closure_carrier,1,3//4,true,false,false
17,closure_carrier,2,3//4,true,false,false
17,closure_carrier,3,3//4,true,false,false
17,descendant_1,1,31//4,false,true,false
17,descendant_1,2,35//4,false,true,false
17,descendant_1,3,37//4,false,true,false
17,descendant_2,1,43//4,false,true,false
17,descendant_2,2,47//4,false,true,false
17,descendant_2,3,49//4,false,true,false
18,inactive,1,0//1,true,false,true
18,inactive,2,0//1,true,false,true
18,inactive,3,0//1,true,false,true
18,base_1,1,15//4,true,false,false
18,base_1,2,4//1,true,false,false
18,base_1,3,17//4,true,false,false
18,base_2,1,7//4,true,false,false
18,base_2,2,2//1,true,false,false
18,base_2,3,2//1,true,false,false
18,base_3,1,5//4,true,false,false
18,base_3,2,1//1,true,false,false
18,base_3,3,3//4,true,false,false
18,frontier_addition,1,3//1,true,false,false
18,frontier_addition,2,19//4,true,false,false
18,frontier_addition,3,13//4,true,false,false
18,closure_carrier,1,1//1,true,false,false
18,closure_carrier,2,1//1,true,false,false
18,closure_carrier,3,1//1,true,false,false
18,descendant_1,1,27//4,false,true,false
18,descendant_1,2,31//4,false,true,false
18,descendant_1,3,29//4,false,true,false
18,descendant_2,1,35//4,false,true,false
18,descendant_2,2,43//4,false,true,false
18,descendant_2,3,37//4,false,true,false
19,inactive,1,0//1,true,false,true
19,inactive,2,0//1,true,false,true
19,inactive,3,0//1,true,false,true
19,base_1,1,6//1,true,false,false
19,base_1,2,9//4,true,false,false
19,base_1,3,9//4,true,false,false
19,base_2,1,7//4,true,false,false
19,base_2,2,6//1,true,false,false
19,base_2,3,9//4,true,false,false
19,base_3,1,2//1,true,false,false
19,base_3,2,2//1,true,false,false
19,base_3,3,23//4,true,false,false
19,frontier_addition,1,3//4,true,false,false
19,frontier_addition,2,3//4,true,false,false
19,frontier_addition,3,8//1,true,false,false
19,closure_carrier,1,5//4,true,false,false
19,closure_carrier,2,1//1,true,false,false
19,closure_carrier,3,3//4,true,false,false
19,descendant_1,1,8//1,false,true,false
19,descendant_1,2,8//1,false,true,false
19,descendant_1,3,10//1,false,true,false
19,descendant_2,1,10//1,false,true,false
19,descendant_2,2,9//1,false,true,false
19,descendant_2,3,11//1,false,true,false
20,inactive,1,0//1,true,false,true
20,inactive,2,0//1,true,false,true
20,inactive,3,0//1,true,false,true
20,base_1,1,25//4,true,false,false
20,base_1,2,7//4,true,false,false
20,base_1,3,7//4,true,false,false
20,base_2,1,2//1,true,false,false
20,base_2,2,25//4,true,false,false
20,base_2,3,7//4,true,false,false
20,base_3,1,2//1,true,false,false
20,base_3,2,2//1,true,false,false
20,base_3,3,23//4,true,false,false
20,frontier_addition,1,5//4,true,false,false
20,frontier_addition,2,5//4,true,false,false
20,frontier_addition,3,8//1,true,false,false
20,closure_carrier,1,5//4,true,false,false
20,closure_carrier,2,3//4,true,false,false
20,closure_carrier,3,5//4,true,false,false
20,descendant_1,1,33//4,false,true,false
20,descendant_1,2,37//4,false,true,false
20,descendant_1,3,10//1,false,true,false
20,descendant_2,1,41//4,false,true,false
20,descendant_2,2,41//4,false,true,false
20,descendant_2,3,11//1,false,true,false
21,inactive,1,0//1,true,false,true
21,inactive,2,0//1,true,false,true
21,inactive,3,0//1,true,false,true
21,base_1,1,23//4,true,false,false
21,base_1,2,2//1,true,false,false
21,base_1,3,9//4,true,false,false
21,base_2,1,9//4,true,false,false
21,base_2,2,6//1,true,false,false
21,base_2,3,2//1,true,false,false
21,base_3,1,2//1,true,false,false
21,base_3,2,9//4,true,false,false
21,base_3,3,25//4,true,false,false
21,frontier_addition,1,1//1,true,false,false
21,frontier_addition,2,1//1,true,false,false
21,frontier_addition,3,33//4,true,false,false
21,closure_carrier,1,3//4,true,false,false
21,closure_carrier,2,3//4,true,false,false
21,closure_carrier,3,3//4,true,false,false
21,descendant_1,1,31//4,false,true,false
21,descendant_1,2,7//1,false,true,false
21,descendant_1,3,37//4,false,true,false
21,descendant_2,1,35//4,false,true,false
21,descendant_2,2,10//1,false,true,false
21,descendant_2,3,45//4,false,true,false
22,inactive,1,0//1,true,false,true
22,inactive,2,0//1,true,false,true
22,inactive,3,0//1,true,false,true
22,base_1,1,23//4,true,false,false
22,base_1,2,2//1,true,false,false
22,base_1,3,7//4,true,false,false
22,base_2,1,9//4,true,false,false
22,base_2,2,6//1,true,false,false
22,base_2,3,2//1,true,false,false
22,base_3,1,7//4,true,false,false
22,base_3,2,7//4,true,false,false
22,base_3,3,23//4,true,false,false
22,frontier_addition,1,3//4,true,false,false
22,frontier_addition,2,5//4,true,false,false
22,frontier_addition,3,33//4,true,false,false
22,closure_carrier,1,5//4,true,false,false
22,closure_carrier,2,1//1,true,false,false
22,closure_carrier,3,1//1,true,false,false
22,descendant_1,1,31//4,false,true,false
22,descendant_1,2,8//1,false,true,false
22,descendant_1,3,37//4,false,true,false
22,descendant_2,1,43//4,false,true,false
22,descendant_2,2,10//1,false,true,false
22,descendant_2,3,49//4,false,true,false
23,inactive,1,0//1,true,false,true
23,inactive,2,0//1,true,false,true
23,inactive,3,0//1,true,false,true
23,base_1,1,4//1,true,false,false
23,base_1,2,4//1,true,false,false
23,base_1,3,17//4,true,false,false
23,base_2,1,2//1,true,false,false
23,base_2,2,2//1,true,false,false
23,base_2,3,2//1,true,false,false
23,base_3,1,3//4,true,false,false
23,base_3,2,1//1,true,false,false
23,base_3,3,3//4,true,false,false
23,frontier_addition,1,3//1,true,false,false
23,frontier_addition,2,5//1,true,false,false
23,frontier_addition,3,3//1,true,false,false
23,closure_carrier,1,1//1,true,false,false
23,closure_carrier,2,3//4,true,false,false
23,closure_carrier,3,5//4,true,false,false
23,descendant_1,1,5//1,false,true,false
23,descendant_1,2,8//1,false,true,false
23,descendant_1,3,21//4,false,true,false
23,descendant_2,1,6//1,false,true,false
23,descendant_2,2,11//1,false,true,false
23,descendant_2,3,29//4,false,true,false
24,inactive,1,0//1,true,false,true
24,inactive,2,0//1,true,false,true
24,inactive,3,0//1,true,false,true
24,base_1,1,25//4,true,false,false
24,base_1,2,7//4,true,false,false
24,base_1,3,2//1,true,false,false
24,base_2,1,9//4,true,false,false
24,base_2,2,6//1,true,false,false
24,base_2,3,9//4,true,false,false
24,base_3,1,9//4,true,false,false
24,base_3,2,2//1,true,false,false
24,base_3,3,6//1,true,false,false
24,frontier_addition,1,8//1,true,false,false
24,frontier_addition,2,5//4,true,false,false
24,frontier_addition,3,3//4,true,false,false
24,closure_carrier,1,3//4,true,false,false
24,closure_carrier,2,5//4,true,false,false
24,closure_carrier,3,5//4,true,false,false
24,descendant_1,1,10//1,false,true,false
24,descendant_1,2,9//1,false,true,false
24,descendant_1,3,7//1,false,true,false
24,descendant_2,1,11//1,false,true,false
24,descendant_2,2,12//1,false,true,false
24,descendant_2,3,9//1,false,true,false
25,inactive,1,0//1,true,false,true
25,inactive,2,0//1,true,false,true
25,inactive,3,0//1,true,false,true
25,base_1,1,15//4,true,false,false
25,base_1,2,17//4,true,false,false
25,base_1,3,4//1,true,false,false
25,base_2,1,7//4,true,false,false
25,base_2,2,2//1,true,false,false
25,base_2,3,9//4,true,false,false
25,base_3,1,5//4,true,false,false
25,base_3,2,1//1,true,false,false
25,base_3,3,1//1,true,false,false
25,frontier_addition,1,13//4,true,false,false
25,frontier_addition,2,3//1,true,false,false
25,frontier_addition,3,21//4,true,false,false
25,closure_carrier,1,3//4,true,false,false
25,closure_carrier,2,5//4,true,false,false
25,closure_carrier,3,3//4,true,false,false
25,descendant_1,1,19//4,false,true,false
25,descendant_1,2,29//4,false,true,false
25,descendant_1,3,25//4,false,true,false
25,descendant_2,1,23//4,false,true,false
25,descendant_2,2,37//4,false,true,false
25,descendant_2,3,29//4,false,true,false
26,inactive,1,0//1,true,false,true
26,inactive,2,0//1,true,false,true
26,inactive,3,0//1,true,false,true
26,base_1,1,23//4,true,false,false
26,base_1,2,9//4,true,false,false
26,base_1,3,7//4,true,false,false
26,base_2,1,7//4,true,false,false
26,base_2,2,6//1,true,false,false
26,base_2,3,7//4,true,false,false
26,base_3,1,2//1,true,false,false
26,base_3,2,2//1,true,false,false
26,base_3,3,23//4,true,false,false
26,frontier_addition,1,31//4,true,false,false
26,frontier_addition,2,1//1,true,false,false
26,frontier_addition,3,5//4,true,false,false
26,closure_carrier,1,3//4,true,false,false
26,closure_carrier,2,5//4,true,false,false
26,closure_carrier,3,1//1,true,false,false
26,descendant_1,1,39//4,false,true,false
26,descendant_1,2,8//1,false,true,false
26,descendant_1,3,27//4,false,true,false
26,descendant_2,1,51//4,false,true,false
26,descendant_2,2,11//1,false,true,false
26,descendant_2,3,35//4,false,true,false
27,inactive,1,0//1,true,false,true
27,inactive,2,0//1,true,false,true
27,inactive,3,0//1,true,false,true
27,base_1,1,25//4,true,false,false
27,base_1,2,9//4,true,false,false
27,base_1,3,2//1,true,false,false
27,base_2,1,2//1,true,false,false
27,base_2,2,6//1,true,false,false
27,base_2,3,7//4,true,false,false
27,base_3,1,7//4,true,false,false
27,base_3,2,9//4,true,false,false
27,base_3,3,23//4,true,false,false
27,frontier_addition,1,3//4,true,false,false
27,frontier_addition,2,1//1,true,false,false
27,frontier_addition,3,31//4,true,false,false
27,closure_carrier,1,1//1,true,false,false
27,closure_carrier,2,5//4,true,false,false
27,closure_carrier,3,1//1,true,false,false
27,descendant_1,1,33//4,false,true,false
27,descendant_1,2,8//1,false,true,false
27,descendant_1,3,35//4,false,true,false
27,descendant_2,1,41//4,false,true,false
27,descendant_2,2,9//1,false,true,false
27,descendant_2,3,47//4,false,true,false
28,inactive,1,0//1,true,false,true
28,inactive,2,0//1,true,false,true
28,inactive,3,0//1,true,false,true
28,base_1,1,17//4,true,false,false
28,base_1,2,4//1,true,false,false
28,base_1,3,15//4,true,false,false
28,base_2,1,9//4,true,false,false
28,base_2,2,9//4,true,false,false
28,base_2,3,9//4,true,false,false
28,base_3,1,1//1,true,false,false
28,base_3,2,1//1,true,false,false
28,base_3,3,1//1,true,false,false
28,frontier_addition,1,3//1,true,false,false
28,frontier_addition,2,13//4,true,false,false
28,frontier_addition,3,21//4,true,false,false
28,closure_carrier,1,1//1,true,false,false
28,closure_carrier,2,1//1,true,false,false
28,closure_carrier,3,1//1,true,false,false
28,descendant_1,1,21//4,false,true,false
28,descendant_1,2,7//1,false,true,false
28,descendant_1,3,25//4,false,true,false
28,descendant_2,1,33//4,false,true,false
28,descendant_2,2,10//1,false,true,false
28,descendant_2,3,37//4,false,true,false
29,inactive,1,0//1,true,false,true
29,inactive,2,0//1,true,false,true
29,inactive,3,0//1,true,false,true
29,base_1,1,4//1,true,false,false
29,base_1,2,4//1,true,false,false
29,base_1,3,17//4,true,false,false
29,base_2,1,2//1,true,false,false
29,base_2,2,2//1,true,false,false
29,base_2,3,7//4,true,false,false
29,base_3,1,3//4,true,false,false
29,base_3,2,5//4,true,false,false
29,base_3,3,1//1,true,false,false
29,frontier_addition,1,11//4,true,false,false
29,frontier_addition,2,21//4,true,false,false
29,frontier_addition,3,13//4,true,false,false
29,closure_carrier,1,3//4,true,false,false
29,closure_carrier,2,5//4,true,false,false
29,closure_carrier,3,5//4,true,false,false
29,descendant_1,1,5//1,false,true,false
29,descendant_1,2,29//4,false,true,false
29,descendant_1,3,25//4,false,true,false
29,descendant_2,1,7//1,false,true,false
29,descendant_2,2,41//4,false,true,false
29,descendant_2,3,29//4,false,true,false
30,inactive,1,0//1,true,false,true
30,inactive,2,0//1,true,false,true
30,inactive,3,0//1,true,false,true
30,base_1,1,17//4,true,false,false
30,base_1,2,15//4,true,false,false
30,base_1,3,17//4,true,false,false
30,base_2,1,7//4,true,false,false
30,base_2,2,7//4,true,false,false
30,base_2,3,2//1,true,false,false
30,base_3,1,3//4,true,false,false
30,base_3,2,3//4,true,false,false
30,base_3,3,3//4,true,false,false
30,frontier_addition,1,3//1,true,false,false
30,frontier_addition,2,11//4,true,false,false
30,frontier_addition,3,5//1,true,false,false
30,closure_carrier,1,3//4,true,false,false
30,closure_carrier,2,5//4,true,false,false
30,closure_carrier,3,1//1,true,false,false
30,descendant_1,1,29//4,false,true,false
30,descendant_1,2,23//4,false,true,false
30,descendant_1,3,7//1,false,true,false
30,descendant_2,1,33//4,false,true,false
30,descendant_2,2,31//4,false,true,false
30,descendant_2,3,8//1,false,true,false
31,inactive,1,0//1,true,false,true
31,inactive,2,0//1,true,false,true
31,inactive,3,0//1,true,false,true
